Timestamp,URL,Price (JPY),Total Price
2025-03-16 23:43:10,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-16 23:43:14,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-16 23:43:17,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 00:54:05,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 00:54:08,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 00:54:11,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 02:21:09,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 02:21:15,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 02:21:18,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 03:18:45,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 03:18:49,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 03:18:52,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 03:44:41,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 03:44:44,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 03:44:48,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 04:13:28,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 04:13:31,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 04:13:35,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 04:34:30,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 04:34:33,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 04:34:37,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 04:47:06,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 04:47:09,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 04:47:13,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 05:11:49,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 05:11:53,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 05:11:57,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 05:32:19,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 05:32:23,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 05:32:26,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 05:43:31,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 05:43:35,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 05:43:39,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 06:15:58,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 06:16:02,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 06:16:08,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 07:11:53,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 07:11:56,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 07:12:02,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 07:28:55,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 07:28:59,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 07:29:02,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 07:42:58,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 07:43:21,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 07:43:34,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 08:15:43,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 08:15:47,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 08:15:51,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 08:38:18,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 08:38:22,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 08:38:26,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 08:49:44,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 08:49:47,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 08:49:51,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 09:12:54,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 09:12:58,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 09:13:01,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 09:32:14,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 09:32:18,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 09:32:21,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 09:43:38,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 09:43:42,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 09:43:46,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 10:12:17,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 10:12:21,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 10:12:25,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 10:36:28,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 10:36:31,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 10:36:35,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 10:46:38,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 10:46:42,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 10:46:46,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 11:09:25,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 11:09:28,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 11:09:32,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 11:26:31,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 11:26:34,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 11:26:38,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 11:42:07,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 11:42:10,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 11:42:13,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 12:21:01,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 12:21:05,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 12:21:08,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 13:05:15,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 13:05:21,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 13:05:26,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 13:37:53,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 13:37:57,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 13:38:00,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 13:47:15,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 13:47:17,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 13:47:21,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 14:11:12,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 14:11:16,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 14:11:20,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 14:33:11,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 14:33:15,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 14:33:18,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 15:11:24,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 15:11:27,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 15:11:31,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 15:32:35,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 15:32:39,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 15:32:43,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 15:45:07,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 15:45:12,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 15:45:16,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 16:14:15,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 16:14:18,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 16:14:22,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 16:40:09,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 16:40:13,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 16:40:16,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 16:52:33,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 16:52:36,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 16:52:39,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 17:10:13,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 17:10:17,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 17:10:20,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 17:31:11,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 17:31:14,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 17:31:18,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 17:42:50,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 17:42:54,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 17:42:57,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 18:15:08,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 18:15:12,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 18:15:15,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 18:38:07,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 18:38:11,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 18:38:15,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 18:49:17,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 18:49:21,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 18:49:24,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 19:08:48,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 19:08:51,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 19:08:55,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 19:24:52,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 19:24:56,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 19:25:00,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 19:42:01,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 19:42:06,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 19:42:09,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 20:12:17,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 20:12:21,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 20:12:24,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 20:31:32,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 20:31:36,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 20:31:39,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 20:44:11,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 20:44:15,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 20:44:19,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 21:10:15,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 21:10:18,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 21:10:24,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 21:28:41,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 21:28:44,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 21:28:47,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 21:42:21,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 21:42:24,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 21:42:27,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 22:10:41,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 22:10:45,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 22:10:48,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 22:33:09,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 22:33:13,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 22:33:16,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 22:43:57,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 22:44:00,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 22:44:03,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 23:10:16,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 23:10:23,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 23:10:27,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 23:28:24,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$33,190","36,308"
2025-03-17 23:28:27,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,760","13,024"
2025-03-17 23:28:30,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$12,060","14,139"
2025-03-17 23:42:15,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-17 23:42:19,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-17 23:42:22,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 00:52:11,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 00:52:14,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 00:52:18,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 02:19:55,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 02:19:58,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 02:20:01,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 03:07:28,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 03:07:32,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 03:07:36,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 03:42:32,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 03:42:35,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 03:42:38,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 04:13:33,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 04:13:37,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 04:13:40,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 04:34:19,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 04:34:22,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 04:34:26,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 04:47:08,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 04:47:12,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 04:47:15,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 05:11:36,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 05:11:39,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 05:11:43,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 05:32:21,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 05:32:25,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 05:32:28,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 05:43:52,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 05:43:55,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 05:43:58,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 06:15:41,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 06:15:45,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 06:15:49,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 06:41:16,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 06:41:21,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 06:41:28,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 07:11:31,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 07:11:35,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 07:11:38,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 07:29:19,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 07:29:22,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 07:29:25,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 07:42:40,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 07:42:43,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 07:42:47,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 08:14:51,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 08:14:54,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 08:14:58,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 08:36:51,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 08:36:54,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 08:36:58,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 08:50:05,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 08:50:08,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 08:50:12,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 09:12:19,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 09:12:30,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 09:12:39,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
2025-03-18 09:44:04,https://www.beforward.jp/toyota/land-cruiser-prado/bw759006/id/10023141/,"$32,960","36,078"
2025-03-18 09:44:07,https://www.beforward.jp/toyota/corolla-fielder/bx110228/id/10331058/,"$10,690","12,953"
2025-03-18 09:44:10,https://www.beforward.jp/toyota/probox/bw892545/id/10157960/,"$11,980","14,059"
